time	I(L1)
2.215530298332295e-003	4.918693e-004
2.218785506665628e-003	4.131065e-004
2.222040714998962e-003	3.286303e-004
2.225295923332295e-003	2.403952e-004
2.228551131665629e-003	1.503634e-004
2.231806339998962e-003	6.046343e-005
2.235061548332295e-003	-2.744852e-005
2.238316756665629e-003	-1.116242e-004
2.241571964998962e-003	-1.904556e-004
2.244827173332296e-003	-2.625036e-004
2.248082381665629e-003	-3.265210e-004
2.251337589998962e-003	-3.814720e-004
2.254592798332296e-003	-4.265458e-004
2.257848006665629e-003	-4.611653e-004
2.261103214998963e-003	-4.849905e-004
2.264358423332296e-003	-4.979172e-004
2.267613631665629e-003	-5.000706e-004
2.270868839998963e-003	-4.917943e-004
2.274124048332296e-003	-4.736356e-004
2.277379256665630e-003	-4.463263e-004
2.280634464998963e-003	-4.107617e-004
2.283889673332297e-003	-3.679755e-004
2.287144881665630e-003	-3.191137e-004
2.290400089998963e-003	-2.654066e-004
2.293655298332297e-003	-2.081407e-004
2.296910506665630e-003	-1.486298e-004
2.300165714998964e-003	-8.818660e-005
2.303420923332297e-003	-2.809605e-005
2.306676131665630e-003	3.041063e-005
2.309931339998964e-003	8.617937e-005
2.313186548332297e-003	1.381544e-004
2.316441756665631e-003	1.853964e-004
2.319696964998964e-003	2.270980e-004
2.322952173332297e-003	2.625956e-004
2.326207381665631e-003	2.913779e-004
2.329462589998964e-003	3.130911e-004
2.332717798332298e-003	3.275405e-004
2.335973006665631e-003	3.346886e-004
2.339228214998964e-003	3.346507e-004
2.342483423332298e-003	3.276865e-004
2.345738631665631e-003	3.141898e-004
2.348993839998965e-003	2.946753e-004
2.352249048332298e-003	2.697640e-004
2.355504256665632e-003	2.401659e-004
2.358759464998965e-003	2.066627e-004
2.362014673332298e-003	1.700887e-004
2.365269881665632e-003	1.313116e-004
2.368525089998965e-003	9.121371e-005
2.371780298332299e-003	5.067256e-005
2.375035506665632e-003	1.054340e-005
2.378290714998965e-003	-2.835789e-005
2.381545923332299e-003	-6.527024e-005
2.384801131665632e-003	-9.950122e-005
2.388056339998966e-003	-1.304388e-004
2.391311548332299e-003	-1.575613e-004
2.394566756665632e-003	-1.804446e-004
2.397821964998966e-003	-1.987678e-004
2.401077173332299e-003	-2.123161e-004
2.404332381665633e-003	-2.209808e-004
2.407587589998966e-003	-2.247588e-004
2.410842798332299e-003	-2.237478e-004
2.414098006665633e-003	-2.181414e-004
2.417353214998966e-003	-2.082212e-004
2.420608423332300e-003	-1.943481e-004
2.423863631665633e-003	-1.769517e-004
2.427118839998967e-003	-1.565191e-004
2.430374048332300e-003	-1.335827e-004
2.433629256665633e-003	-1.087075e-004
2.436884464998967e-003	-8.247841e-005
2.440139673332300e-003	-5.548710e-005
2.443394881665634e-003	-2.831983e-005
2.446650089998967e-003	-1.545327e-006
2.449905298332300e-003	2.429629e-005
2.453160506665634e-003	4.870369e-005
2.456415714998967e-003	7.122330e-005
2.459670923332301e-003	9.145695e-005
2.462926131665634e-003	1.090682e-004
2.466181339998967e-003	1.237869e-004
2.469436548332301e-003	1.354127e-004
2.472691756665634e-003	1.438163e-004
2.475946964998968e-003	1.489399e-004
2.479202173332301e-003	1.507956e-004
2.482457381665634e-003	1.494628e-004
2.485712589998968e-003	1.450839e-004
2.488967798332301e-003	1.378595e-004
2.492223006665635e-003	1.280415e-004
2.495478214998968e-003	1.162169e-004
2.497465846664600e-003	1.079303e-004
2.500001000000003e-003	9.623651e-005
2.500002000000003e-003	9.656903e-005
2.501216006905020e-003	8.924848e-004
2.502430013810038e-003	1.669691e-003
2.503644020715055e-003	2.428187e-003
2.504858027620072e-003	3.167975e-003
2.506072034525089e-003	3.889052e-003
2.507286041430107e-003	4.591420e-003
2.508500048335124e-003	5.275078e-003
2.511755256668457e-003	6.978964e-003
2.515010465001791e-003	8.476975e-003
2.518265673335124e-003	9.745519e-003
2.521520881668458e-003	1.076660e-002
2.524776090001791e-003	1.152801e-002
2.528031298335124e-003	1.202333e-002
2.531286506668458e-003	1.225191e-002
2.534541715001791e-003	1.221862e-002
2.537796923335125e-003	1.193358e-002
2.541052131668458e-003	1.141179e-002
2.544307340001792e-003	1.067255e-002
2.547562548335125e-003	9.739023e-003
2.550817756668458e-003	8.637526e-003
2.554072965001792e-003	7.396916e-003
2.557328173335125e-003	6.047890e-003
2.560583381668459e-003	4.622279e-003
2.563838590001792e-003	3.152356e-003
2.567093798335125e-003	1.670148e-003
2.570349006668459e-003	2.067796e-004
2.573604215001792e-003	-1.208134e-003
2.576859423335126e-003	-2.547048e-003
2.580114631668459e-003	-3.784985e-003
2.583369840001792e-003	-4.899957e-003
2.586625048335126e-003	-5.873313e-003
2.589880256668459e-003	-6.690008e-003
2.593135465001793e-003	-7.338780e-003
2.596390673335126e-003	-7.812250e-003
2.599645881668459e-003	-8.106936e-003
2.602901090001793e-003	-8.223177e-003
2.606156298335126e-003	-8.165000e-003
2.609411506668460e-003	-7.939895e-003
2.612666715001793e-003	-7.558535e-003
2.615921923335127e-003	-7.034448e-003
2.619177131668460e-003	-6.383626e-003
2.622432340001793e-003	-5.624108e-003
2.625687548335127e-003	-4.775536e-003
2.628942756668460e-003	-3.858684e-003
2.632197965001794e-003	-2.894993e-003
2.635453173335127e-003	-1.906101e-003
2.638708381668460e-003	-9.133869e-004
2.641963590001794e-003	6.246101e-005
2.645218798335127e-003	1.001849e-003
2.648474006668461e-003	1.886645e-003
2.651729215001794e-003	2.700500e-003
2.654984423335127e-003	3.429122e-003
2.658239631668461e-003	4.060500e-003
2.661494840001794e-003	4.585068e-003
2.664750048335128e-003	4.995815e-003
2.668005256668461e-003	5.288340e-003
2.671260465001794e-003	5.460849e-003
2.674515673335128e-003	5.514095e-003
2.677770881668461e-003	5.451273e-003
2.681026090001795e-003	5.277868e-003
2.684281298335128e-003	5.001453e-003
2.687536506668461e-003	4.631463e-003
2.690791715001795e-003	4.178930e-003
2.694046923335128e-003	3.656195e-003
2.697302131668462e-003	3.076611e-003
2.700557340001795e-003	2.454223e-003
2.703812548335129e-003	1.803459e-003
2.707067756668462e-003	1.138813e-003
2.710322965001795e-003	4.745437e-004
2.713578173335129e-003	-1.756108e-004
2.716833381668462e-003	-7.987003e-004
2.720088590001796e-003	-1.382801e-003
2.723343798335129e-003	-1.917228e-003
2.726599006668462e-003	-2.392706e-003
2.729854215001796e-003	-2.801517e-003
2.733109423335129e-003	-3.137602e-003
2.736364631668463e-003	-3.396622e-003
2.739619840001796e-003	-3.575994e-003
2.742875048335129e-003	-3.674875e-003
2.746130256668463e-003	-3.694118e-003
2.749385465001796e-003	-3.636194e-003
2.752640673335130e-003	-3.505084e-003
2.755895881668463e-003	-3.306140e-003
2.759151090001796e-003	-3.045924e-003
2.762406298335130e-003	-2.732031e-003
2.765661506668463e-003	-2.372893e-003
2.768916715001797e-003	-1.977576e-003
2.772171923335130e-003	-1.555566e-003
2.775427131668464e-003	-1.116563e-003
2.778682340001797e-003	-6.702653e-004
2.781937548335130e-003	-2.261758e-004
2.785192756668464e-003	2.065922e-004
2.788447965001797e-003	6.194878e-004
2.791703173335131e-003	1.004680e-003
2.794958381668464e-003	1.355192e-003
2.798213590001797e-003	1.665019e-003
2.801468798335131e-003	1.929213e-003
2.804724006668464e-003	2.143950e-003
2.807979215001798e-003	2.306565e-003
2.811234423335131e-003	2.415571e-003
2.814489631668464e-003	2.470644e-003
2.817744840001798e-003	2.472587e-003
2.821000048335131e-003	2.423274e-003
2.824255256668465e-003	2.325574e-003
2.827510465001798e-003	2.183252e-003
2.830765673335131e-003	2.000863e-003
2.834020881668465e-003	1.783627e-003
2.837276090001798e-003	1.537295e-003
2.840531298335132e-003	1.268017e-003
2.843786506668465e-003	9.821939e-004
2.847041715001799e-003	6.863379e-004
2.850296923335132e-003	3.869357e-004
2.853552131668465e-003	9.031303e-005
2.856807340001799e-003	-1.974898e-004
2.860062548335132e-003	-4.708329e-004
2.863317756668466e-003	-7.245786e-004
2.866572965001799e-003	-9.541805e-004
2.869828173335132e-003	-1.155755e-003
2.873083381668466e-003	-1.326141e-003
2.876338590001799e-003	-1.462933e-003
2.879593798335133e-003	-1.564511e-003
2.882849006668466e-003	-1.630042e-003
2.886104215001799e-003	-1.659467e-003
2.889359423335133e-003	-1.653478e-003
2.892614631668466e-003	-1.613477e-003
2.895869840001800e-003	-1.541516e-003
2.899125048335133e-003	-1.440237e-003
2.902380256668466e-003	-1.312793e-003
2.905635465001800e-003	-1.162766e-003
2.908890673335133e-003	-9.940738e-004
2.912145881668467e-003	-8.108827e-004
2.915401090001800e-003	-6.175070e-004
2.918656298335133e-003	-4.183168e-004
2.921911506668467e-003	-2.176452e-004
2.925166715001800e-003	-1.969967e-005
2.928421923335134e-003	1.715203e-004
2.931677131668467e-003	3.522986e-004
2.934932340001801e-003	5.192692e-004
2.938187548335134e-003	6.694731e-004
2.941442756668467e-003	8.004053e-004
2.944697965001801e-003	9.100497e-004
2.947953173335134e-003	9.969036e-004
2.951208381668468e-003	1.059990e-003
2.954463590001801e-003	1.098861e-003
2.957718798335134e-003	1.113583e-003
2.960974006668468e-003	1.104721e-003
2.964229215001801e-003	1.073310e-003
2.967484423335135e-003	1.020813e-003
2.970739631668468e-003	9.490745e-004
2.973994840001801e-003	8.602746e-004
2.977250048335135e-003	7.568661e-004
2.980505256668468e-003	6.415161e-004
2.983760465001802e-003	5.170428e-004
2.987015673335135e-003	3.863517e-004
2.990270881668468e-003	2.523723e-004
2.993526090001802e-003	1.179968e-004
2.996781298335135e-003	-1.397890e-005
3.000036506668469e-003	-1.409092e-004
3.003291715001802e-003	-2.603484e-004
3.006546923335136e-003	-3.700937e-004
3.009802131668469e-003	-4.682228e-004
3.013057340001802e-003	-5.531228e-004
3.016312548335136e-003	-6.235130e-004
3.019567756668469e-003	-6.784591e-004
3.022822965001803e-003	-7.173801e-004
3.026078173335136e-003	-7.400478e-004
3.029333381668469e-003	-7.465789e-004
3.032588590001803e-003	-7.374194e-004
3.035843798335136e-003	-7.133245e-004
3.039099006668470e-003	-6.753313e-004
3.042354215001803e-003	-6.247271e-004
3.045609423335136e-003	-5.630138e-004
3.048864631668470e-003	-4.918695e-004
3.052119840001803e-003	-4.131066e-004
3.055375048335137e-003	-3.286303e-004
3.058630256668470e-003	-2.403953e-004
3.061885465001803e-003	-1.503635e-004
3.065140673335137e-003	-6.046350e-005
3.068395881668470e-003	2.744846e-005
3.071651090001804e-003	1.116241e-004
3.074906298335137e-003	1.904556e-004
3.078161506668471e-003	2.625035e-004
3.081416715001804e-003	3.265209e-004
3.084671923335137e-003	3.814720e-004
3.087927131668471e-003	4.265458e-004
3.091182340001804e-003	4.611653e-004
3.094437548335138e-003	4.849905e-004
3.097692756668471e-003	4.979172e-004
3.100947965001804e-003	5.000706e-004
3.104203173335138e-003	4.917944e-004
3.107458381668471e-003	4.736356e-004
3.110713590001805e-003	4.463264e-004
3.113968798335138e-003	4.107618e-004
3.117224006668471e-003	3.679756e-004
3.120479215001805e-003	3.191137e-004
3.123734423335138e-003	2.654066e-004
3.126989631668472e-003	2.081408e-004
3.130244840001805e-003	1.486298e-004
3.133500048335138e-003	8.818665e-005
3.136755256668472e-003	2.809610e-005
3.140010465001805e-003	-3.041059e-005
3.143265673335139e-003	-8.617934e-005
3.146520881668472e-003	-1.381543e-004
3.149776090001806e-003	-1.853963e-004
3.153031298335139e-003	-2.270979e-004
3.156286506668472e-003	-2.625955e-004
3.159541715001806e-003	-2.913779e-004
3.162796923335139e-003	-3.130911e-004
3.166052131668473e-003	-3.275405e-004
3.169307340001806e-003	-3.346887e-004
3.172562548335139e-003	-3.346508e-004
3.175817756668473e-003	-3.276866e-004
3.179072965001806e-003	-3.141898e-004
3.182328173335140e-003	-2.946754e-004
3.185583381668473e-003	-2.697640e-004
3.188838590001806e-003	-2.401659e-004
3.192093798335140e-003	-2.066627e-004
3.195349006668473e-003	-1.700887e-004
3.198604215001807e-003	-1.313117e-004
3.201859423335140e-003	-9.121375e-005
3.205114631668473e-003	-5.067259e-005
3.208369840001807e-003	-1.054343e-005
3.211625048335140e-003	2.835786e-005
3.214880256668474e-003	6.527022e-005
3.218135465001807e-003	9.950119e-005
3.221390673335140e-003	1.304388e-004
3.224645881668474e-003	1.575612e-004
3.227901090001807e-003	1.804446e-004
3.231156298335141e-003	1.987678e-004
3.234411506668474e-003	2.123161e-004
3.237666715001808e-003	2.209808e-004
3.240921923335141e-003	2.247588e-004
3.244177131668474e-003	2.237478e-004
3.247432340001808e-003	2.181414e-004
3.250687548335141e-003	2.082212e-004
3.253942756668475e-003	1.943481e-004
3.257197965001808e-003	1.769517e-004
3.260453173335141e-003	1.565191e-004
3.263708381668475e-003	1.335827e-004
3.266963590001808e-003	1.087076e-004
3.270218798335142e-003	8.247844e-005
3.273474006668475e-003	5.548713e-005
3.276729215001808e-003	2.831985e-005
3.279984423335142e-003	1.545348e-006
3.283239631668475e-003	-2.429627e-005
3.286494840001809e-003	-4.870368e-005
3.289750048335142e-003	-7.122329e-005
3.293005256668475e-003	-9.145695e-005
3.296260465001809e-003	-1.090682e-004
3.299515673335142e-003	-1.237869e-004
3.302770881668476e-003	-1.354127e-004
3.306026090001809e-003	-1.438163e-004
3.309281298335143e-003	-1.489399e-004
3.312536506668476e-003	-1.507956e-004
3.315791715001809e-003	-1.494628e-004
3.319046923335143e-003	-1.450839e-004
3.322302131668476e-003	-1.378595e-004
3.325557340001810e-003	-1.280415e-004
3.328812548335143e-003	-1.162172e-004
3.330802180003613e-003	-1.079216e-004
3.333332333333330e-003	-9.625092e-005
3.333333333333330e-003	-9.624611e-005
