time	I(L1)
2.439495990140917e-003	-5.425845e-009
2.447866525855203e-003	-1.009623e-008
2.456237061569489e-003	-1.275349e-008
2.464607597283775e-003	-1.339762e-008
2.472978132998060e-003	-1.202863e-008
2.481348668712346e-003	-8.646515e-009
2.500001000000003e-003	-2.345680e-009
2.500001090708739e-003	1.839359e-009
2.500001181417476e-003	1.183526e-008
2.500001272126212e-003	2.764202e-008
2.500001362834948e-003	4.925965e-008
2.500001453543684e-003	7.668814e-008
2.500001544252421e-003	1.099275e-007
2.500001634961157e-003	1.489777e-007
2.500002000000003e-003	3.316512e-007
2.500006635993346e-003	3.421943e-006
2.500347728290991e-003	2.290936e-004
2.500688820588637e-003	4.512336e-004
2.501029912886282e-003	6.698419e-004
2.501371005183928e-003	8.849185e-004
2.501712097481573e-003	1.096463e-003
2.502053189779219e-003	1.304477e-003
2.502394282076864e-003	1.508958e-003
2.504786600657611e-003	2.863278e-003
2.508041808990944e-003	4.498669e-003
2.511297017324277e-003	5.882869e-003
2.514552225657611e-003	6.999964e-003
2.517807433990944e-003	7.856584e-003
2.521062642324278e-003	8.463837e-003
2.524317850657611e-003	8.836601e-003
2.527573058990945e-003	8.992819e-003
2.530828267324278e-003	8.952810e-003
2.534083475657611e-003	8.738610e-003
2.537338683990945e-003	8.373339e-003
2.540593892324278e-003	7.880630e-003
2.543849100657612e-003	7.284100e-003
2.547104308990945e-003	6.606880e-003
2.550359517324278e-003	5.871205e-003
2.553614725657612e-003	5.098070e-003
2.556869933990945e-003	4.306949e-003
2.560125142324279e-003	3.515560e-003
2.563380350657612e-003	2.739714e-003
2.566635558990945e-003	1.993201e-003
2.569890767324279e-003	1.287730e-003
2.573145975657612e-003	6.329280e-004
2.576401183990946e-003	3.636818e-005
2.579656392324279e-003	-4.963567e-004
2.582911600657612e-003	-9.615322e-004
2.586166808990946e-003	-1.357193e-003
2.589422017324279e-003	-1.682972e-003
2.592677225657613e-003	-1.939936e-003
2.595932433990946e-003	-2.130408e-003
2.599187642324280e-003	-2.257786e-003
2.602442850657613e-003	-2.326358e-003
2.605698058990946e-003	-2.341120e-003
2.608953267324280e-003	-2.307602e-003
2.612208475657613e-003	-2.231698e-003
2.615463683990947e-003	-2.119506e-003
2.618718892324280e-003	-1.977193e-003
2.621974100657613e-003	-1.810854e-003
2.625229308990947e-003	-1.626408e-003
2.628484517324280e-003	-1.429492e-003
2.631739725657614e-003	-1.225381e-003
2.634994933990947e-003	-1.018925e-003
2.638250142324280e-003	-8.144939e-004
2.641505350657614e-003	-6.159452e-004
2.644760558990947e-003	-4.266014e-004
2.648015767324281e-003	-2.492419e-004
2.651270975657614e-003	-8.610641e-005
2.654526183990947e-003	6.109144e-005
2.657781392324281e-003	1.911413e-004
2.661036600657614e-003	3.033056e-004
2.664291808990948e-003	3.972834e-004
2.667547017324281e-003	4.731689e-004
2.670802225657615e-003	5.314068e-004
2.674057433990948e-003	5.727457e-004
2.677312642324281e-003	5.981902e-004
2.680567850657615e-003	6.089529e-004
2.683823058990948e-003	6.064081e-004
2.687078267324282e-003	5.920468e-004
2.690333475657615e-003	5.674339e-004
2.693588683990948e-003	5.341699e-004
2.696843892324282e-003	4.938542e-004
2.700099100657615e-003	4.480538e-004
2.703354308990949e-003	3.982756e-004
2.706609517324282e-003	3.459427e-004
2.709864725657615e-003	2.923751e-004
2.713119933990949e-003	2.387745e-004
2.716375142324282e-003	1.862134e-004
2.719630350657616e-003	1.356273e-004
2.722885558990949e-003	8.781118e-005
2.726140767324282e-003	4.341879e-005
2.729395975657616e-003	2.964789e-006
2.732651183990949e-003	-3.317037e-005
2.735906392324283e-003	-6.473353e-005
2.739161600657616e-003	-9.159010e-005
2.742416808990949e-003	-1.137139e-004
2.745672017324283e-003	-1.311759e-004
2.748927225657616e-003	-1.441325e-004
2.752182433990950e-003	-1.528129e-004
2.755437642324283e-003	-1.575067e-004
2.758692850657617e-003	-1.585518e-004
2.761948058990950e-003	-1.563223e-004
2.765203267324283e-003	-1.512168e-004
2.768458475657617e-003	-1.436486e-004
2.771713683990950e-003	-1.340350e-004
2.774968892324284e-003	-1.227891e-004
2.778224100657617e-003	-1.103118e-004
2.781479308990950e-003	-9.698514e-005
2.784734517324284e-003	-8.316676e-005
2.787989725657617e-003	-6.918544e-005
2.791244933990951e-003	-5.533761e-005
2.794500142324284e-003	-4.188494e-005
2.797755350657617e-003	-2.905294e-005
2.801010558990951e-003	-1.703029e-005
2.804265767324284e-003	-5.969153e-006
2.807520975657618e-003	4.013968e-006
2.810776183990951e-003	1.283667e-005
2.814031392324284e-003	2.044860e-005
2.817286600657618e-003	2.682902e-005
2.820541808990951e-003	3.198396e-005
2.823797017324285e-003	3.594326e-005
2.827052225657618e-003	3.875735e-005
2.830307433990952e-003	4.049407e-005
2.833562642324285e-003	4.123537e-005
2.836817850657618e-003	4.107420e-005
2.840073058990952e-003	4.011144e-005
2.843328267324285e-003	3.845303e-005
2.846583475657619e-003	3.620733e-005
2.849838683990952e-003	3.348267e-005
2.853093892324285e-003	3.038522e-005
2.856349100657619e-003	2.701709e-005
2.859604308990952e-003	2.347472e-005
2.862859517324286e-003	1.984762e-005
2.866114725657619e-003	1.621728e-005
2.869369933990952e-003	1.265644e-005
2.872625142324286e-003	9.228576e-006
2.875880350657619e-003	5.987660e-006
2.879135558990953e-003	2.978082e-006
2.882390767324286e-003	2.348179e-007
2.885645975657619e-003	-2.216250e-006
2.888901183990953e-003	-4.357869e-006
2.892156392324286e-003	-6.180824e-006
2.895411600657620e-003	-7.683248e-006
2.898666808990953e-003	-8.869873e-006
2.901922017324287e-003	-9.751212e-006
2.905177225657620e-003	-1.034273e-005
2.908432433990953e-003	-1.066399e-005
2.911687642324287e-003	-1.073785e-005
2.914942850657620e-003	-1.058959e-005
2.918198058990954e-003	-1.024622e-005
2.921453267324287e-003	-9.735695e-006
2.924708475657620e-003	-9.086286e-006
2.927963683990954e-003	-8.325973e-006
2.931218892324287e-003	-7.481918e-006
2.934474100657621e-003	-6.580015e-006
2.937729308990954e-003	-5.644509e-006
2.940984517324287e-003	-4.697690e-006
2.944239725657621e-003	-3.759663e-006
2.947494933990954e-003	-2.848181e-006
2.950750142324288e-003	-1.978546e-006
2.954005350657621e-003	-1.163571e-006
2.957260558990954e-003	-4.135910e-007
2.960515767324288e-003	2.634729e-007
2.963770975657621e-003	8.620107e-007
2.967026183990955e-003	1.378585e-006
2.970281392324288e-003	1.811767e-006
2.973536600657621e-003	2.161941e-006
2.976791808990955e-003	2.431110e-006
2.980047017324288e-003	2.622672e-006
2.983302225657622e-003	2.741206e-006
2.986557433990955e-003	2.792252e-006
2.989812642324289e-003	2.782094e-006
2.993067850657622e-003	2.717560e-006
2.996323058990955e-003	2.605821e-006
2.999578267324289e-003	2.454213e-006
3.002833475657622e-003	2.270075e-006
3.006088683990956e-003	2.060598e-006
3.009343892324289e-003	1.832701e-006
3.015854308990956e-003	1.347330e-006
3.022364725657623e-003	8.602152e-007
3.025619933990956e-003	6.279341e-007
3.028875142324289e-003	4.082695e-007
3.032130350657623e-003	2.042360e-007
3.035385558990956e-003	1.821068e-008
3.038640767324290e-003	-1.480460e-007
3.041895975657623e-003	-2.933582e-007
3.045151183990956e-003	-4.170949e-007
3.048406392324290e-003	-5.191238e-007
3.051661600657623e-003	-5.997595e-007
3.054916808990957e-003	-6.597093e-007
3.058172017324290e-003	-7.000164e-007
3.061427225657624e-003	-7.220029e-007
3.064682433990957e-003	-7.272131e-007
3.067937642324290e-003	-7.173584e-007
3.071192850657624e-003	-6.942659e-007
3.074448058990957e-003	-6.598285e-007
3.077703267324291e-003	-6.159608e-007
3.080958475657624e-003	-5.645579e-007
3.087468892324291e-003	-4.464231e-007
3.089794041133815e-003	-4.001851e-007
3.092119189943338e-003	-3.545176e-007
3.094444338752862e-003	-3.094207e-007
3.096769487562386e-003	-2.648943e-007
3.099094636371910e-003	-2.209384e-007
3.101419785181434e-003	-1.775530e-007
3.103744933990958e-003	-1.347382e-007
3.107000142324291e-003	-7.949396e-008
3.110255350657625e-003	-2.864311e-008
3.113510558990958e-003	1.727578e-008
3.116765767324291e-003	5.788081e-008
3.120020975657625e-003	9.293737e-008
3.123276183990958e-003	1.223469e-007
3.126531392324292e-003	1.461340e-007
3.129786600657625e-003	1.644329e-007
3.133041808990959e-003	1.774727e-007
3.136297017324292e-003	1.855624e-007
3.139552225657625e-003	1.890765e-007
3.142807433990959e-003	1.884400e-007
3.146062642324292e-003	1.841148e-007
3.152573058990959e-003	1.663515e-007
3.159083475657626e-003	1.397405e-007
3.162338683990959e-003	1.234425e-007
3.165593892324293e-003	1.072483e-007
3.168849100657626e-003	9.115816e-008
3.172104308990959e-003	7.517191e-008
3.175359517324293e-003	5.928961e-008
3.178614725657626e-003	4.351124e-008
3.181869933990960e-003	2.783681e-008
3.188380350657626e-003	1.389815e-009
3.194890767324293e-003	-1.974700e-008
3.201401183990960e-003	-3.507451e-008
3.207911600657627e-003	-4.463175e-008
3.214422017324294e-003	-4.888282e-008
3.224187642324294e-003	-4.704209e-008
3.228837939943342e-003	-4.271543e-008
3.233488237562390e-003	-3.802781e-008
3.238138535181437e-003	-3.297923e-008
3.242788832800485e-003	-2.756970e-008
3.247439130419532e-003	-2.179922e-008
3.252089428038580e-003	-1.566778e-008
3.256739725657628e-003	-9.175381e-009
3.265110261371914e-003	-6.818739e-010
3.273480797086200e-003	5.818969e-009
3.281851332800486e-003	1.032715e-008
3.290221868514772e-003	1.284266e-008
3.298592404229058e-003	1.336551e-008
3.306962939943343e-003	1.189569e-008
3.315333475657629e-003	8.433206e-009
3.333332333333330e-003	2.346812e-009
3.333333333333330e-003	2.346501e-009
